"В англійській мові неможливо зробити складний іменник з 20-и слів, а в німецкій можливо.","В англійській мові неможливо зробити складний іменник з 20-и слів, а в німецкій мові можливо зробити складний іменник з 20-и слів."
"Завтра я принесу лід, а ти пиво.","Завтра я принесу лід, а ти принесеш пиво."
"Григорій готує макарони, а Олена песто.","Григорій готує макарони, а Олена готує песто."
"Ми дуже хочемо подорожувати Україною, але зараз не можемо.","Ми дуже хочемо подорожувати Україною, але зараз не можемо подорожувати Україною."
"Мені подобаються майже всі страви з цього індійського ресторану, і моїй дівчині теж.","Мені подобаються майже всі страви з цього індійського ресторану, і моїй дівчині теж подобаються майже всі страви з цього індійського ресторану."
"Моя мати хоче новий комп'ютер, але ще не знає, який.","Моя мати хоче новий комп'ютер, але моя мати ще не знає, який моя мати хоче комп'ютер."
"Вона знає більше про свою країну, ніж він.","Вона знає більше про свою країну, ніж він знає про ії країну."
"Ми дуже хочемо подорожувати по Україні, але зараз не можемо.","Ми дуже хочемо подорожувати по Україні, але зараз не можемо подорожувати по Україні."
"У минулому році ми вирощували тільки картоплю, але у цьому році і картоплю, і огірки.","У минулому році ми вирощували тільки картоплю, але у цьому році вирощуємо і картоплю, і огірки."
"Вони запрошували мене піти на озеро, але я не мав часу.","Вони запрошували мене піти на озеро, але я не мав часу піти на озеро."
"По понеділкам я ходжу з лекції до магазину вранці, а по п'ятницям ввечері.","По понеділкам я ходжу з лекції до магазину вранці, а по п'ятницям я ходжу з лекції до магазину ввечері."
"Я не вмію танцювати танґо, але хочу навчитися.","Я не вмію танцювати танґо, але я хочу навчитися танцювати танґо."
Тоді яке?!,Тоді яке морозиво хочеш?!
"Він добре готує суп з м'ясом, а вона без мяса.","Він добре готує суп з м'ясом, а вона добре готує суп без мяса."
"Там я уперше спробував сало, а ти зрази.","Там я уперше спробував сало, а ти там уперше спробував зрази."
